antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_list,consequents_list,antecedent_names,consequent_names,consequent_description
22698,22423,0.03224296330973141,0.09836737082333664,0.01808180701035754,0.5607985480943738,5.7010626938636255,1.0,0.014910151482025952,2.0528908209766175,0.8520672797883153,0.1606864274570983,0.5128820345524893,0.3723088516795486,['22698'],['22423'],['PINK REGENCY TEACUP AND SAUCER'],['REGENCY CAKESTAND 3 TIER'],REGENCY CAKESTAND 3 TIER
23209,22384,0.05875124348996431,0.05442097255544502,0.01814032418514834,0.30876494023904383,5.673638778220452,1.0,0.014943024375582726,1.3679558264471658,0.8751631955237801,0.19088669950738915,0.2689822429447998,0.32104913678618857,['23209'],['22384'],['LUNCH BAG VINTAGE DOILY'],['LUNCH BAG PINK POLKADOT'],LUNCH BAG PINK POLKADOT
22384,23209,0.05442097255544502,0.05875124348996431,0.01814032418514834,0.3333333333333333,5.673638778220451,1.0,0.014943024375582726,1.4118731347650535,0.8711553932792871,0.19088669950738915,0.2917210651745933,0.32104913678618857,['22384'],['23209'],['LUNCH BAG PINK POLKADOT'],['LUNCH BAG VINTAGE DOILY'],LUNCH BAG VINTAGE DOILY
21931,22383,0.04529229328808005,0.06103341330680555,0.015331499795189888,0.3385012919896641,5.546163546319626,1.0,0.012567156539325443,1.4194533947276027,0.8585823470650574,0.16848874598070737,0.29550346371752273,0.2948498789766154,['21931'],['22383'],['JUMBO STORAGE BAG SUKI'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
22383,21931,0.06103341330680555,0.04529229328808005,0.015331499795189888,0.25119846596356665,5.546163546319626,1.0,0.012567156539325443,1.274980970679299,0.8729758813639793,0.16848874598070737,0.21567456848614103,0.2948498789766154,['22383'],['21931'],['LUNCH BAG SUKI DESIGN'],['JUMBO STORAGE BAG SUKI'],JUMBO STORAGE BAG SUKI
23209,20725,0.05875124348996431,0.07537012113055182,0.02451869623734566,0.4173306772908366,5.537083807626636,1.0,0.020090607898936505,1.5868861510853434,0.8705451275777621,0.22370528563801387,0.36983507019955114,0.3713206181485239,['23209'],['20725'],['LUNCH BAG VINTAGE DOILY'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,23209,0.07537012113055182,0.05875124348996431,0.02451869623734566,0.32531055900621114,5.537083807626636,1.0,0.020090607898936505,1.395084463043643,0.8861919104542944,0.22370528563801387,0.28319752209245524,0.3713206181485239,['20725'],['23209'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG VINTAGE DOILY'],LUNCH BAG VINTAGE DOILY
22697,22423,0.04043536778044356,0.09836737082333664,0.02188542337175961,0.5412445730824892,5.50227751898076,1.0,0.017907902554922722,1.9653884755869855,0.8527378452961202,0.1871871871871872,0.491194737111024,0.38186559409627135,['22697'],['22423'],['GREEN REGENCY TEACUP AND SAUCER'],['REGENCY CAKESTAND 3 TIER'],REGENCY CAKESTAND 3 TIER
22423,22697,0.09836737082333664,0.04043536778044356,0.02188542337175961,0.22248661511005355,5.50227751898076,1.0,0.017907902554922722,1.2341454833673102,0.907528244234539,0.1871871871871872,0.18972275677617423,0.38186559409627135,['22423'],['22697'],['REGENCY CAKESTAND 3 TIER'],['GREEN REGENCY TEACUP AND SAUCER'],GREEN REGENCY TEACUP AND SAUCER
22423,22699,0.09836737082333664,0.045643396336824855,0.02457721341213646,0.2498512790005949,5.473985265180983,1.0,0.020087392519035484,1.2722231964772381,0.9064864263462394,0.20578147966682997,0.21397440105715657,0.39415640873106667,['22423'],['22699'],['REGENCY CAKESTAND 3 TIER'],['ROSES REGENCY TEACUP AND SAUCER'],ROSES REGENCY TEACUP AND SAUCER
22699,22423,0.045643396336824855,0.09836737082333664,0.02457721341213646,0.5384615384615384,5.473985265180982,1.0,0.020087392519035484,1.9535373632161037,0.8564070670882861,0.20578147966682997,0.48810807572489817,0.39415640873106667,['22699'],['22423'],['ROSES REGENCY TEACUP AND SAUCER'],['REGENCY CAKESTAND 3 TIER'],REGENCY CAKESTAND 3 TIER
23209,20727,0.05875124348996431,0.061443033530341154,0.01954473638012757,0.33266932270916333,5.414272434073231,1.0,0.015934881756424456,1.4064346184112497,0.8661928862200996,0.1941860465116279,0.288982234289974,0.32538228040220074,['23209'],['20727'],['LUNCH BAG VINTAGE DOILY'],['LUNCH BAG  BLACK SKULL.'],LUNCH BAG  BLACK SKULL.
20727,23209,0.061443033530341154,0.05875124348996431,0.01954473638012757,0.3180952380952381,5.414272434073231,1.0,0.015934881756424456,1.3803228971166726,0.8686771354105806,0.1941860465116279,0.27553183237858403,0.32538228040220074,['20727'],['23209'],['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG VINTAGE DOILY'],LUNCH BAG VINTAGE DOILY
23209,20726,0.05875124348996431,0.0478670489788753,0.015214465445608286,0.2589641434262948,5.410071206616078,1.0,0.012402216795904336,1.2848675844424855,0.8660405059659022,0.16645326504481434,0.22170968268772367,0.2884062770921205,['23209'],['20726'],['LUNCH BAG VINTAGE DOILY'],['LUNCH BAG WOODLAND'],LUNCH BAG WOODLAND
20726,23209,0.0478670489788753,0.05875124348996431,0.015214465445608286,0.3178484107579462,5.410071206616077,1.0,0.012402216795904336,1.379823445923314,0.8561404669941329,0.16645326504481434,0.27526959847326965,0.2884062770921205,['20726'],['23209'],['LUNCH BAG WOODLAND'],['LUNCH BAG VINTAGE DOILY'],LUNCH BAG VINTAGE DOILY
22411,85099B,0.04622856808473287,0.09269120486862895,0.023172801217157236,0.5012658227848101,5.4079113924050635,1.0,0.0188878195420319,1.8192232186644244,0.8545923062764587,0.20020222446916072,0.45031484331310034,0.37563291139240507,['22411'],['85099B'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
85099B,22411,0.09269120486862895,0.04622856808473287,0.023172801217157236,0.25,5.4079113924050635,1.0,0.0188878195420319,1.2716952425536896,0.8983553692357303,0.20020222446916072,0.2136480765691147,0.37563291139240507,['85099B'],['22411'],['JUMBO BAG RED RETROSPOT'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],JUMBO SHOPPER VINTAGE RED PAISLEY
23209,22383,0.05875124348996431,0.06103341330680555,0.019369184855755166,0.32968127490039845,5.401652259609692,1.0,0.015783395929543406,1.4007763046656274,0.8657344338563917,0.1928904428904429,0.28611014002074714,0.32351753102642167,['23209'],['22383'],['LUNCH BAG VINTAGE DOILY'],['LUNCH BAG SUKI DESIGN'],LUNCH BAG SUKI DESIGN
22383,23209,0.06103341330680555,0.05875124348996431,0.019369184855755166,0.3173537871524449,5.401652259609691,1.0,0.015783395929543406,1.378823669999954,0.8678386120266771,0.1928904428904429,0.27474410125260373,0.32351753102642167,['22383'],['23209'],['LUNCH BAG SUKI DESIGN'],['LUNCH BAG VINTAGE DOILY'],LUNCH BAG VINTAGE DOILY
23209,22382,0.05875124348996431,0.057814968693311486,0.01808180701035754,0.30776892430278885,5.323343266609675,1.0,0.014685105707292133,1.3610845632113888,0.8628411161175511,0.1836007130124777,0.2652917922744152,0.3102609803700179,['23209'],['22382'],['LUNCH BAG VINTAGE DOILY'],['LUNCH BAG SPACEBOY DESIGN'],LUNCH BAG SPACEBOY DESIGN
22382,23209,0.057814968693311486,0.05875124348996431,0.01808180701035754,0.31275303643724695,5.323343266609674,1.0,0.014685105707292133,1.3695931832576071,0.861983687519459,0.1836007130124777,0.26985617902866726,0.3102609803700179,['22382'],['23209'],['LUNCH BAG SPACEBOY DESIGN'],['LUNCH BAG VINTAGE DOILY'],LUNCH BAG VINTAGE DOILY
20725,23207,0.07537012113055182,0.03780209491485751,0.015097431096026685,0.2003105590062112,5.298927465723132,1.0,0.012248282623305257,1.20321446771812,0.8774133125712288,0.15393794749403342,0.16889297225914635,0.2998456819798858,['20725'],['23207'],['LUNCH BAG RED RETROSPOT'],['LUNCH BAG ALPHABET DESIGN'],LUNCH BAG ALPHABET DESIGN
23207,20725,0.03780209491485751,0.07537012113055182,0.015097431096026685,0.3993808049535604,5.298927465723131,1.0,0.012248282623305257,1.5394610869836687,0.8431556134487614,0.15393794749403342,0.35042203505166725,0.2998456819798858,['23207'],['20725'],['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
23199,85099B,0.041898297150213586,0.09269120486862895,0.020539528351571187,0.49022346368715086,5.2887807897409855,1.0,0.016655924706774048,1.7798167049700322,0.8463824902473898,0.18009235505387378,0.4381443902579633,0.35590718638902996,['23199'],['85099B'],['JUMBO BAG APPLES'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
85099B,23199,0.09269120486862895,0.041898297150213586,0.020539528351571187,0.2215909090909091,5.2887807897409855,1.0,0.016655924706774048,1.2308459832230834,0.8937646251416003,0.18009235505387378,0.1875506654525466,0.35590718638902996,['85099B'],['23199'],['JUMBO BAG RED RETROSPOT'],['JUMBO BAG APPLES'],JUMBO BAG APPLES
23298,47566,0.05880976066475511,0.0798174264146527,0.022763180993621627,0.3870646766169154,4.849375556236414,1.0,0.0180691372492992,1.5012718935929774,0.8433872874350533,0.19646464646464645,0.333898140458281,0.3361276462263463,['23298'],['47566'],['SPOTTY BUNTING'],['PARTY BUNTING'],PARTY BUNTING
47566,23298,0.0798174264146527,0.05880976066475511,0.022763180993621627,0.2851906158357771,4.849375556236413,1.0,0.0180691372492992,1.3167010117469478,0.862641725348515,0.19646464646464645,0.2405261398916684,0.3361276462263463,['47566'],['23298'],['PARTY BUNTING'],['SPOTTY BUNTING'],SPOTTY BUNTING
22386,23203,0.050851424893206154,0.0631400315992744,0.01550705131956229,0.3049482163406214,4.829712760931305,1.0,0.012296290744937126,1.3478995240732294,0.8354312169927646,0.1574569221628045,0.2581049387285996,0.2752729960294395,['22386'],['23203'],['JUMBO BAG PINK POLKADOT'],['JUMBO BAG VINTAGE DOILY'],JUMBO BAG VINTAGE DOILY
23203,22386,0.0631400315992744,0.050851424893206154,0.01550705131956229,0.2455977757182576,4.829712760931305,1.0,0.012296290744937126,1.2581465756022487,0.846389402849634,0.1574569221628045,0.20518004865902,0.2752729960294395,['23203'],['22386'],['JUMBO BAG VINTAGE DOILY'],['JUMBO BAG PINK POLKADOT'],JUMBO BAG PINK POLKADOT
22666,22720,0.04833518637720171,0.06653402773714084,0.01550705131956229,0.3208232445520581,4.821942327308814,1.0,0.01229111668846168,1.3744080090715178,0.8328716997374523,0.15606595995288572,0.2724140186904539,0.2769463628213237,['22666'],['22720'],['RECIPE BOX PANTRY YELLOW DESIGN'],['SET OF 3 CAKE TINS PANTRY DESIGN'],SET OF 3 CAKE TINS PANTRY DESIGN
22720,22666,0.06653402773714084,0.04833518637720171,0.01550705131956229,0.23306948109058928,4.821942327308814,1.0,0.01229111668846168,1.2408748773957818,0.8491093563709998,0.15606595995288572,0.1941169748728451,0.2769463628213237,['22720'],['22666'],['SET OF 3 CAKE TINS PANTRY DESIGN'],['RECIPE BOX PANTRY YELLOW DESIGN'],RECIPE BOX PANTRY YELLOW DESIGN
23202,85099B,0.04517525893849845,0.09269120486862895,0.020188425302826378,0.44689119170984454,4.821290135814099,1.0,0.016001076121564657,1.6403803040782634,0.8300859866077258,0.17155643958229735,0.3903852676639492,0.33234711100643743,['23202'],['85099B'],['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
85099B,23202,0.09269120486862895,0.04517525893849845,0.020188425302826378,0.21780303030303028,4.821290135814099,1.0,0.016001076121564657,1.2206960369987234,0.8735577583668661,0.17155643958229735,0.1807952432952433,0.33234711100643743,['85099B'],['23202'],['JUMBO BAG RED RETROSPOT'],['JUMBO BAG VINTAGE LEAF'],JUMBO BAG VINTAGE LEAF
20728,23209,0.05646907367312306,0.05875124348996431,0.0159751887178887,0.2829015544041451,4.815243688458601,1.0,0.012657560420866316,1.3125795520696308,0.8397458615146534,0.16096698113207547,0.23814141518261958,0.2774069525008773,['20728'],['23209'],['LUNCH BAG CARS BLUE'],['LUNCH BAG VINTAGE DOILY'],LUNCH BAG VINTAGE DOILY
23209,20728,0.05875124348996431,0.05646907367312306,0.0159751887178887,0.27191235059760954,4.815243688458601,1.0,0.012657560420866316,1.2959029412204985,0.8417819254623731,0.16096698113207547,0.22833727110906407,0.2774069525008773,['23209'],['20728'],['LUNCH BAG VINTAGE DOILY'],['LUNCH BAG CARS BLUE'],LUNCH BAG CARS BLUE
23203,85099B,0.0631400315992744,0.09269120486862895,0.027386037802094913,0.4337349397590361,4.679353778751368,1.0,0.021533512197714863,1.602268723317102,0.8392879450343533,0.21321184510250568,0.3758849652074923,0.36459474260679076,['23203'],['85099B'],['JUMBO BAG VINTAGE DOILY'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
85099B,23203,0.09269120486862895,0.0631400315992744,0.027386037802094913,0.2954545454545454,4.679353778751368,1.0,0.021533512197714863,1.3297367293429654,0.8666236697839405,0.21321184510250568,0.2479714383056044,0.36459474260679076,['85099B'],['23203'],['JUMBO BAG RED RETROSPOT'],['JUMBO BAG VINTAGE DOILY'],JUMBO BAG VINTAGE DOILY
23201,85099B,0.04388788109310082,0.09269120486862895,0.017321083738077125,0.39466666666666667,4.25786531986532,1.0,0.01325306316042649,1.4988581417368467,0.8002623469298298,0.1452404317958783,0.33282545415457376,0.2907676767676768,['23201'],['85099B'],['JUMBO BAG ALPHABET'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
20724,85099B,0.04324419217040201,0.09269120486862895,0.016150740242261104,0.37347767253044656,4.029267642596465,1.0,0.012142383966416011,1.4481667378014755,0.7857971014492754,0.1348314606741573,0.3094717798047598,0.2738600483864354,['20724'],['85099B'],['RED RETROSPOT CHARLOTTE BAG'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
85099B,20725,0.09269120486862895,0.07537012113055182,0.02486979928609047,0.26830808080808083,3.5598732864357867,1.0,0.01788365194740511,1.2636874272038014,0.7925539010186466,0.17368205966489575,0.20866507138341203,0.29913851245372985,['85099B'],['20725'],['JUMBO BAG RED RETROSPOT'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,85099B,0.07537012113055182,0.09269120486862895,0.02486979928609047,0.3299689440993789,3.5598732864357863,1.0,0.01788365194740511,1.3541294648078865,0.7777069954619402,0.17368205966489575,0.2615181738609665,0.29913851245372985,['20725'],['85099B'],['LUNCH BAG RED RETROSPOT'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
22384,85099B,0.05442097255544502,0.09269120486862895,0.016209257417051905,0.2978494623655914,3.2133519333116105,1.0,0.011164911900765117,1.2921855734642804,0.7284409466128899,0.12382655341975861,0.22611734681493656,0.23636159986966437,['22384'],['85099B'],['LUNCH BAG PINK POLKADOT'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
22470,85123A,0.04675522265785008,0.11463514541517936,0.01702849786412312,0.3642052565707134,3.1770819956798984,1.0,0.011668706115821388,1.3925325173489602,0.7188560434900926,0.1179570328334009,0.28188391470832264,0.2563752163404869,['22470'],['85123A'],['HEART OF WICKER LARGE'],['WHITE HANGING HEART T-LIGHT HOLDER'],WHITE HANGING HEART T-LIGHT HOLDER
23203,20725,0.0631400315992744,0.07537012113055182,0.015097431096026685,0.2391102873030584,3.172481133324507,1.0,0.010338559266202505,1.2151956629721492,0.7309409332345579,0.12233285917496445,0.17708725395367161,0.2197104231546348,['23203'],['20725'],['JUMBO BAG VINTAGE DOILY'],['LUNCH BAG RED RETROSPOT'],LUNCH BAG RED RETROSPOT
20725,23203,0.07537012113055182,0.0631400315992744,0.015097431096026685,0.2003105590062112,3.172481133324507,1.0,0.010338559266202505,1.1715297468933346,0.7406090969612855,0.12233285917496445,0.14641518693673597,0.2197104231546348,['20725'],['23203'],['LUNCH BAG RED RETROSPOT'],['JUMBO BAG VINTAGE DOILY'],JUMBO BAG VINTAGE DOILY
82482,85123A,0.05114401076716016,0.11463514541517936,0.01802328983556674,0.35240274599542337,3.074124822009081,1.0,0.012160388724157836,1.3671535033694933,0.7110711983052409,0.12198019801980196,0.2685532403381223,0.25481290949592506,['82482'],['85123A'],['WOODEN PICTURE FRAME WHITE FINISH'],['WHITE HANGING HEART T-LIGHT HOLDER'],WHITE HANGING HEART T-LIGHT HOLDER
22383,85099B,0.06103341330680555,0.09269120486862895,0.0158581543683071,0.25982742090124644,2.8031507549125,1.0,0.010200893751654283,1.2258070897953628,0.685070781282411,0.11502546689303907,0.18421095103395035,0.2154566397435525,['22383'],['85099B'],['LUNCH BAG SUKI DESIGN'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
20727,85099B,0.061443033530341154,0.09269120486862895,0.0159166715430979,0.2590476190476191,2.794737854737855,1.0,0.01022144273438701,1.224517011424087,0.6842255824956082,0.11515664690939881,0.18335148416025554,0.2153823953823954,['20727'],['85099B'],['LUNCH BAG  BLACK SKULL.'],['JUMBO BAG RED RETROSPOT'],JUMBO BAG RED RETROSPOT
22469,85123A,0.05600093627479665,0.11463514541517936,0.0158581543683071,0.28317659352142116,2.470242371969151,1.0,0.009438478895059593,1.2351226907254715,0.6304894216807281,0.10245746691871456,0.19036383388549677,0.21075623958868406,['22469'],['85123A'],['HEART OF WICKER SMALL'],['WHITE HANGING HEART T-LIGHT HOLDER'],WHITE HANGING HEART T-LIGHT HOLDER
22457,85123A,0.05652759084791386,0.11463514541517936,0.01550705131956229,0.2743271221532091,2.393045528573859,1.0,0.009027002722741925,1.2200605556760866,0.6169999730842731,0.09962406015037593,0.18036855191514806,0.20480011033643097,['22457'],['85123A'],['NATURAL SLATE HEART CHALKBOARD'],['WHITE HANGING HEART T-LIGHT HOLDER'],WHITE HANGING HEART T-LIGHT HOLDER
47566,85123A,0.0798174264146527,0.11463514541517936,0.016326291766633506,0.20454545454545456,1.7843171376862037,1.0,0.007176409482924416,1.1130301029066316,0.4776894541600424,0.09165571616294349,0.10155170341885479,0.1734825281915634,['47566'],['85123A'],['PARTY BUNTING'],['WHITE HANGING HEART T-LIGHT HOLDER'],WHITE HANGING HEART T-LIGHT HOLDER
